filename,predicted_label
b8f8ddcf852a46a7a6ad2acbb3bf7150.png,ABAP Dictionary
450c8cd31124402d98ad86a08cfeb20d.png,DTP
c9c30ca019fb4d5dbdf81a851abaa51a.png,Datenvorschau
7b3859fa779e4d8987b0387673dc5bcd.png,Query
c741abd74e534621803e0a1a85680518.png,Query
f88fc801f4b3470195f91950276637b6.jpeg,Query
c1dfd4fcdfe344cd870e4ecd08ddde58.jpeg,Query
15cf2cf232544b0abc9b2584e1316973.jpeg,Datenvorschau
52e438d7506e49b0890ef8a9a74af359.png,ABAP Dictionary
7c2c0cfa9f5244ce8d4a333c0c08ac36.jpeg,Bewegungsdaten
0df3c23d943142818a0849709a30b704.png,Data Flow Object
94d751dc8f5d438e94c166aae00667d8.png,Data Source
f0e7a50073144afa81ea504e2ffcac70.png,Data Mart
90ae42b3965143a381361a55b61f4952.png,Data Flow Object
f93fb6c04bac43ac8b86b8e875517d36.png,Data Source
5318d9b6ff2e4f188c9ddd67e010a51f.png,Query
aa3b7a86e424493fbe45f89f49451cd9.png,Excel
68312e8a904a4a959c14de0b8dbe27a1.png,Datenvorschau
1a7ee38d72f6432889520f793d0e9703.png,Query
c162c747732448218e1f0eec6de284f8.png,Query
fb2ea21a0ceb4ad3afb22e27ea61db58.png,Datenvorschau
f48de8e18c4b492f9540ab7a233e4167.png,Query
8f6c5cda3b784f028cf911782712d68c.png,Excel
d994759e27984aa796e9d2c490b2a292.jpeg,Data Flow Object
4ad33b9700c14104a33fbe5db18e0d97.png,Query
290c9230c82240a0ab9e094e49635adb.jpeg,Query
05bac7e525524846906d8bd7f3e04243.png,Excel
7a26c63660094817816446b231686598.png,Query
b5e10bd843cb41068424ab232e2ec9eb.jpeg,BW4Cockpit (Stammdaten)
bb8ae0e7c0d44967b95e094bb8905478.jpeg,Query
52c0be1bf8f241a885abb19c9fa4a92f.png,Transformationen
fafbaab1163e442580d3bb8a34a64b6c.png,Query
696bfa7a17fe472ca269d705cd30cb9d.png,ABAP Dictionary
dda09ff9024342b2948f48d6160b4e65.png,Data Source
9108c2cf60f14697bfd6a8b9a1ab8bcc.png,Data Flow Object
734b6d5072004ac3886d054eb273802b.png,Data Source
3f613c771ec54d1ba23ffa7bb8ef3364.png,Query
e85256605289418ab96b6180b4fc44a7.jpeg,Transformationen
7b2aad69e90f4df3ba5dfa695e105eaf.png,Data Source
be7162632b154eb5b25ce8344bfa4263.png,Query
7989e371931a4e65a88099d28118f7c2.jpeg,Datenvorschau
50108c1b8ed945eca0504ec054a4a055.png,Bewegungsdaten
9d894054752a46da8e40e69132c8f84c.png,Data Flow Object
c8715f04748641f1b72cda24047f0d25.jpeg,Data Source
4936d2b1593946d6abc425838d626077.png,Query
b4ee7ad3bb4c41af932d2fee5dc78486.jpeg,Query
a3e798afd9d74dc6ae3cdbef7a020e39.png,BW4Cockpit (Stammdaten)
4163c8f7d37c4363ac70728bd0162af7.jpeg,Bewegungsdaten
04a4c8bf85a64c5d8069dd1c3c3ffdb8.png,Composite Provider
ebf55929a4c640e5a080e07d9cb7bd32.jpeg,Data Flow Object
b764773eda744470b395ccbc5533970e.png,Data Source
39cff7fe780e4eeea08af5b9f0075e8b.png,DTP
3cb32367153c44eea56b43ee27002e05.png,Data Flow Object
7fb6c3ca3b514ab287e2cd6ae14f3d90.png,Query
8c2db33b40804106b8c14f55b75db327.png,Data Source
d1f41f2312364e64b76b1b869292b170.png,Query
6140e3b962b843ef9a0d57e1e392d6b9.png,Excel
d37b4946174c4b27bb4000eb4c64e248.png,Data Source
0edb9104b2de4448ab3e25c26ede5d12.png,Datenvorschau
f96f8b38e28e4b7d8c1ea142b2130150.png,Query
d74e268fed4845969d055dfe0b7c3efc.png,Data Mart
029d3b815eb549dabd60d5ead91c9d57.png,Datenvorschau
073ea02d081a41d5a054f7232752cc9e.jpeg,ABAP Dictionary
a1fb5ec0dd9044859a35b3a514edfff1.png,Query
2390db7c2b14409a9c6dd6dc12d526f9.png,Datenvorschau
f89ad7735139428290229509d0e93a34.jpeg,Data Mart
e48927c13d454184851bc255f95b1767.jpeg,Query
bf39f3722f434af3955fca56fa25b149.jpeg,Datenvorschau
8a5daaf8234b4404aa8319b5cd43f82e.png,Data Source
bdc3af481df74a2a9ebacc71b99c56aa.png,Data Source
7352c0fbb871414c988b23eb7b9e6cff.jpeg,Query
f7783b0cf0e34a9f93416f05c1de4506.png,Excel
5775bd7e78844d6b849f8c97d625ae72.png,Query
0ca70cd3ae224eaea9fcbf04a5972a04.jpeg,Query
02e6e14cfb7a4b43acc5548a0a908752.png,Data Source
34b6240421b345378b9abbca98d18f2e.png,Query
89517f6b03d84454bf520231b0c8a2af.png,Query
b13206e6c29a4676b2868d96f8bdc131.png,Query
c0975c59a6b14056a6268d71f75c90d7.jpeg,Data Source
6c140a1ebf7a4936a33f0517fe6a22f8.jpeg,Datenvorschau
519888e5a32e4624965dc08cd6854558.png,DTP
23bbab92c13448158b37af6a29db2f94.png,Excel
de0dddaaaca242d6b2420f913a074f67.png,Composite Provider
b886035fc71a496c9f9409200675bea4.png,Datenvorschau
3b1a0c244ff64e7fa360a9f3791a2d5f.png,Data Source
0079cafd6c424eceb90390b6141d0bcf.png,Datenvorschau
e3f19fb9a9a2439382747b355246a989.png,Datenvorschau
177c7f66e76c4ca1aef5e1003c6fb6e5.png,Data Mart
2da1b14b4e5b483e942941358b8bead8.png,Query
e3d9db2edf9948bf929c888a94f9fbe2.jpeg,Query
96c10bdbc5de4763afa382f0d353b03e.png,Data Flow Object
773077b401114142bc3f13de8942d27a.png,DTP
4eedcddcf9904078988ace2240182dc6.jpeg,Query
5853b8a9bc904ea6a7cbe41022ea00c2.jpeg,Datenvorschau
10bc016204b44e50a87b999c624cd69e.png,Datenvorschau
b86310814b1542d2b85c0b46212a2cbf.jpeg,ABAP Dictionary
91d7c222d43e4852a658ab8efc4ac76a.png,Data Flow Object
cee8bdf9888d4eada4c9d5b4da45baf7.png,Data Source
903bb32e14404c9d853ff7451019af79.png,Data Flow Object
ba5be0bd62a74218986e7aecf7a5e2e6.png,Query
47546cec77814203bd8d62a914d30b63.png,Data Mart
5d47a1dabfe64f4a95add9afa3a602c2.png,Query
e7e357b785854885a24b4ac59d9700da.png,ABAP Dictionary
3689a0a5c757470bb9e49dfd97c71b0f.png,Data Mart
4cbca9cedec945e4ad08069bf642a4d8.png,Query
d8e5ed3456f448958c80218315fa059a.png,Datenvorschau
dfdcb94bc3b94c839821a56fbf9212ec.png,Query
eaf9e71d43964e0bbba04d6b485da68c.png,Data Source
a68b0690e31c4ebb96efe2d7725ded40.png,Query
46add69ebb544bd1a38d044b564d61c2.png,Transformationen
f9d626d737ba4779a9f5d34667a04b5b.png,ABAP Dictionary
201f0c41139d47289acb72bd86ee7868.png,Data Flow Object
e0583c3bdc554b30ad58ed2a78c29ca5.png,Bewegungsdaten
78e524c2dc6849e2ac8297ca181c4b96.png,Datenvorschau
f23d2b4d3e21468c944d71d694d31a87.png,Query
f8f56a998a85487fac1ea0218509df1a.jpeg,DTP
adf02db706c349dbaddaf7942167a09b.png,Composite Provider
e5c4992643934db5878d71c1c4e94649.png,Query
ec56e46633ce4c08acacdd1000d94e0b.png,Query
369f9ae4354e4acfb8496b6492816164.png,Query
2bbfdc3b50f0464794fcc5ecb5e95c50.png,Excel
72ed659dd75e4b75a4b713edae87abb9.jpeg,Query
f7d91b611d3b44c5a049f979a3ce7de2.jpeg,Data Source
ead1521b293b482f96d76cec69616ac5.jpeg,Bewegungsdaten
da4f535d41a741d9b29eb51f3ea868a7.png,Query
c55c758032744b218f0c55989ef18f65.jpeg,Datenvorschau
6be1449a0fc741f6bee4f1fc1cb03860.jpeg,ABAP Dictionary
2418a257ce204ea99aba6a4d4a905e5f.png,Query
05154b63dded4e8e843c8b70eeaf73e7.png,Datenvorschau
291000836bac486fb40fe549e3dc4552.png,DTP
dd9dbaaa52694eb38edc35ec0867cfdc.png,Query
e6c4a8a2de4f4dfb84dc1d3ce1364599.png,Data Source
c0111967d4ae42f5aade1dff68376794.png,ABAP Dictionary
69c544486a8a4db9a4b8c66d8949b632.png,DTP
3207669df46b4e86aa4fc8741c09a757.jpeg,BW4Cockpit (Stammdaten)
e853284a3dd24c01b1feaee2df9b4666.png,DTP
9f61f928f3214f1383e51f62da8293a6.png,Datenvorschau
cb94a83b84b448d5b7b99322b5d20b78.jpeg,Bewegungsdaten
61f8fe2c200b4bc2848a5b9a548baa09.png,DTP
b2a4c1438a48442086eba60c50b4a19a.jpeg,Transformationen
12c5d97f6b1a41d2976bdc1c8f8bfecc.png,Query
3c9c3f49453d46448d513b0f138e9c00.png,Query
e5c59e0eca7d49ebaf50bd226a6eb595.jpeg,Data Source
37466982f8bc4704ba48d55e38dce406.png,Data Flow Object
f4ce0c94629f4b32ba8cd5aeb794d3aa.png,Datenvorschau
f99d8c6fe8534d51885545f80b400e6d.png,Composite Provider
4d93ba4978224bd79c7b25894643f6b2.jpeg,Datenvorschau
a2e13b0b4e304668b268e39c7b929de0.png,DTP
7452a14749334514917fb2d298ec0daa.jpeg,Data Flow Object
652099de59ce41f3838b5e050f3d1aa5.png,Data Flow Object
34c2bf80d30f43d48e0d652d6669f375.jpeg,Excel
d3a976dad0f54bbb8b4a8d936e8ff25a.png,Query
8caac36266c94a12a8c13387cde87e9f.png,Transformationen
680896e3413c485ca252ab51f4ec444a.jpeg,ABAP Dictionary
f3eb3d38279f4d6dba40bc5842cf2883.png,Query
b606b480b452424abbab7883b9651eb8.png,Data Flow Object
15a6713aa54548b0a5109be97fce9eef.png,Query
7aa3014be06a478980addf10676de921.png,Query
876d2d92362f4c6d8207728fc608fd41.jpeg,Transformationen
3288ee3c56c642bfaf59439fa34a0215.png,ABAP Dictionary
d2f4ed533221419aa3f295473a5094c1.jpeg,Query
93f77ed06b964f0b84ac7e3059e9bd13.png,Excel
d2b2c9c1bd104e1ca87976e5291c2544.png,ABAP Dictionary
416095fde0604c73b92a474994e29d77.jpeg,Query
16c3ba1920e44d06ba95199040c77824.jpeg,Query
37e23f0571b144969c8911efa93adaff.jpeg,Data Flow Object
794fd88fb4e14fa2a747aee88bbc8979.png,Data Source
228f29aceaa04e3480be5d31dcfdd2cd.png,DTP
7cc9bdae763c487fac9e916a4024a4d1.png,Data Flow Object
40304f4e3e284a76aeead9dc2de90bb9.jpeg,DTP
d0e95fce3c264721b2dd6e0b60e1eae7.png,Datenvorschau
7d822a5a98d64dadb474820a10d1b473.jpeg,Query
ee8a85a1a4b44aaebbe154927ec390eb.png,Data Flow Object
10dcfe6e7a1d4a58a20f1e65997b5cb0.png,ABAP Dictionary
4daaac9cae7948aea3276166a755d9fd.png,Bewegungsdaten
4d606b77f4c34800bbd0130d0c8af7b4.png,Data Source
46e492dffd1d447bbbc4b3acc2f228ae.jpeg,DTP
226414d21be744ec84c4e1a7bff335e2.png,Datenvorschau
39d00e24d7f9432480bc8478dabc9e1e.png,Bewegungsdaten
dd83779dccd44f9d9d276c7ad09bae48.png,Datenvorschau
6b895dbd95fe40c98579af53d03c0cb8.png,Query
d1c5207c0a9b49dc932aaac701d145eb.png,Query
6821cc23873a4163ac20baa7ef2097b1.jpeg,DTP
853694fc03a9491ead98497341365f41.png,Excel
1249b365925e4ce4879144e766937ca6.png,Data Flow Object
ead494e85f94421c8fb789dc9388e9f5.jpeg,Excel
ff2e2db0fc1543e6a9801f8fe36a5eef.png,Data Source
b2d07fa7bff447c49c2149c0c59db937.png,Query
0474e771314b4eb39afb6e26d9290fde.jpeg,Data Flow Object
d17d9dc80428437692c4e85336e89408.png,Datenvorschau
2efec1417740431cae4bfc477e5ce0b0.png,Query
5f1e8e0fd102440a9a8bdb209003c853.png,ABAP Dictionary
26dc82605852486f9f8a91d63730a642.png,Query
fb625b445bb1467ea26725a2725b76bf.png,Query
79a00db8300f471282024d8e67aff06b.png,Data Mart
e2355858f99c4008bbfaa0b8d5dff6f1.png,Query
9810c077130b4e63b46a1eb2080e95ab.png,Datenvorschau
ff2717c9b42f41ebbf059c726a6e943f.jpeg,DTP
66fae4a4850f48f798a7395272fca7b2.png,Query
c970bf0603b841f79fbe0910c6691ec4.jpeg,Datenvorschau
bf6c73b13d874ad0af1cefcec29ab667.jpeg,Data Source
e7053ab0520c4a7ab6dca0f4d5f612d6.jpeg,ABAP Dictionary
9de923a57f7f42d68505c541edb3ae4b.png,DTP
d3a2a94d06314088871d40e69c7d00f6.png,DTP
b48acccb6701441cb98ad86446fbe154.png,Bewegungsdaten
13d304d488254db8b01e5d0c6d5ede5b.png,Data Source
4379d34c2d8f48c6a5c3ff867ac54411.png,ABAP Dictionary
a03318a2e5ad428d8ef82241a97b9f42.jpeg,Bewegungsdaten
e52048a7d8c142b694cf65643c6376f2.png,Datenvorschau
03df0f50018642bb8c956c462b6f7a24.png,ABAP Dictionary
1aaba2c5d7f8465c9db3589b6b5081e2.png,Data Source
404b0ca3e9bc4cb3b78b3d045caadb26.png,DTP
13dfa2513f1049d4bc723f2e0a3d708c.png,Query
22fd8fa5af6848cc935c2d70838a83b6.png,Datenvorschau
e7d6997f767b4db49cf7a8115b9215ad.png,Data Source
c591dd179ff749d6be882777c81b09c8.png,Transformationen
c92e1e6fa1014977a831d53b2eefcd95.png,Datenvorschau
1a1949e979da40a3aa52944611d7cd62.jpeg,Datenvorschau
4f09c433bd474ae4ace9cae590632938.png,Data Flow Object
970d37a7f27142b18fa8ca8b91047d24.png,Query
2656b958107546f7adb7b77bc115337e.png,Datenvorschau
322e47f2f527434b9d685fbb2530d455.png,Data Flow Object
02d477db309e4bed98b0093859231b2f.png,Query
eca655590f214be49065c01789b5f77a.png,Datenvorschau
06386aed7b0d4615ac43461fea916864.jpeg,Datenvorschau
96e9952d95894746b67e33402b5da065.png,Query
06e66f7676a34a55b99147fa2bcf356c.jpeg,DTP
65910db4d07c4037a71017cd37deda2a.jpeg,Query
1f6378de2ce240d0adda452abcabbe9e.jpeg,Query
d3d6c659199a4c739f44eae22b6c843f.jpeg,Query
96ad7ff81b8f4de08e0bfafc5c8b2ff6.jpeg,DTP
89db3cffc95b4e13a372a130c8f24110.png,BW4Cockpit (Stammdaten)
26e53757dfe44843ab340b5950ef327f.png,Data Source
e05d8b51eaad4c06b62a8a1c14d920cd.png,ABAP Dictionary
494d57e1c98b43ecbad355b8407e1a7e.jpeg,Data Source
91b3742e63a74c0abfb837fd7c2d4fdd.png,Data Source
cc58d203b0db444e943fb8d185626c76.png,Data Source
21427e17208a41d690b24a48c7d84897.png,Datenvorschau
7dcda097cf964165bd2985de23123642.jpeg,Data Mart
c484c720873a4d9ab9076c0df1645725.jpeg,Datenvorschau
0bcb457576a746dd8897c4cbc977df9e.jpeg,DTP
3296307a62274fe781d00f32919186aa.png,Datenvorschau
4bcb5616ca8849b7b8f50fc8f111f9f0.png,DTP
c93448a59203424ba6ab0fb116e16e0c.jpeg,Datenvorschau
da42e65349db43b38f75d786a7a3a8f3.jpeg,Data Source
f69e644e030c474b831038b142cef69e.png,Bewegungsdaten
e8a8d2256d7c471e8612000120370abb.png,Data Source
1c34fd7cd423456fa32e8b5b4538f745.png,Bewegungsdaten
ef012963df5e486ea6f27e18f5e0a98d.jpeg,Bewegungsdaten
b0bfe8710d62445bbf9d7252c26eefe4.jpeg,Excel
73dc1b8aa5094ba9aac99bf36df27ee0.jpeg,Datenvorschau
6542d074aec14cebae4f6b1d6c70aa55.jpeg,Excel
3c965ee255cb475a9a8f92166d01a387.jpeg,Data Flow Object
30277a2069ab4b37892eab770f2ae4c6.jpeg,Data Flow Object
fad765fc5e3741238f2fe72bf6390b8d.png,BW4Cockpit (Stammdaten)
bb41d4aab2c244009907652266c298c9.png,Excel
dee8e94943c04aecbdb222684fa3aed7.png,Query
884c22a4ec654bddab9614b352ba9eaa.png,Query
282c411b061f424d9062e402010ca350.png,Excel
900eb550beb84acdbcd9af20396af7ac.png,Query
411d699b1bd74a54aa4449eed29cf1a6.png,Datenvorschau
a28bf521b33345e4b6c06f82ece57a29.png,Bewegungsdaten
0add27d608864fe88b51b5e5b264b23b.png,Datenvorschau
53ac89e49628457a8dd4d21ff6bb52ac.jpeg,Datenvorschau
e78b710a9e1e4832864629cf0589ee86.png,Query
f906e19573b541b085aaceed9efda18a.png,Query
3a338074baa14ca0bfaec054003d08a0.png,Data Source
23cbe4de8d744c7d9038aef9087195e4.png,Data Source
a7c067cfb59f4f80970c31b49f875f10.jpeg,Datenvorschau
23abbf14efe0481e97258869218ba767.png,Query
dad269b6bbdd429bb64a1f9e37fb91fc.png,Query
a299854729d348aca6af1b453bcda1f0.png,Excel
4c30b8e457394bff9838d621ba86b885.png,Excel
464ce7dd70374909b47e7999e8284bc8.png,Excel
b2021065775c46dab466f73fca58411d.png,Datenvorschau
6982dc053d86470fbffac1b67b479126.png,Datenvorschau
a51de9955e79462893de2c68afaf8bab.png,Data Flow Object
2a22509b88bc4929ab218a6f5fd4de58.png,Data Source
be3f18913d3147c8ad92122175bc11c0.png,Data Mart
9a848dcb493e4574afa60d651c1d60f1.png,Data Flow Object
f44982548a004b8aba0485302ea21f64.png,Datenvorschau
83822ca40e1342bdb7061575a51b9af3.png,Query
0becd807a49f4fb5adc1fe91871fee8d.png,Datenvorschau
5d4d6f17e4714516aeeb05a7c2581521.jpeg,Datenvorschau
12fdf3e413e14390bd3adcd29dcd648e.png,Datenvorschau
0b9012ec623b436f9ae9597bb06bf62e.png,Datenvorschau
f02ac32a39914a06a60cab74886b9a97.png,Datenvorschau
fcee3165266d4e329c9189800029238e.jpeg,Query
f8c5f64851c447938c28d56e31114948.jpeg,Datenvorschau
50d7803e33284f3cae70285627e78e24.png,Data Mart
420e238b03ba4211b01f870d1484abba.jpeg,Query
ebfbad612e07432c99f081c420d93a9a.jpeg,Datenvorschau
5d86dd7f4611494995fe027428f02372.png,Transformationen
57d7da8afb5e4a41a81487bab4c4199b.png,Datenvorschau
03b4225b87d34712af9c10ad3429650d.jpeg,Bewegungsdaten
d946ce2c68704d25b94b37d765797c40.png,DTP
150c973b348048fe8829304f651611ce.png,Query
908952575b804ed89fca4d9fdfeaf296.png,Excel
e746629bf6d54e719702aeed911f54d6.jpeg,Query
bc5ed4984a954094a5eb6e5a4c4b00c7.png,ABAP Dictionary
7a309e3a76b24a469b7a79991eb2f8b1.jpeg,BW4Cockpit (Stammdaten)
48f3298ee4c44e66a63c736d05795857.jpeg,Bewegungsdaten
ed2795a6752345d7a8d6bd13e3568622.jpeg,Datenvorschau
479c839341ad45788a63455f36aa6cc4.png,DTP
665a0d0aba50434ab8ba21d94beb3dfb.png,ABAP Dictionary
d9ed91577bf34ddca507e06f358e6d41.png,Transformationen
fc32af7b2cb0464dbaa9764487ba2e9d.png,DTP
b4836a5aae524459b55bc4bb8a88e82b.png,Data Flow Object
e448f473d6e34d67b707a86d1e411a10.jpeg,Datenvorschau
132533768cc24c0faa84c6de0bf04cc3.png,Data Mart
02cf13481bb946ea8eed5e775f0031d5.jpeg,DTP
de2a5e4db3e543b4807feb23c5d0d6d8.png,Data Flow Object
f258a77fed8546c69c3c688f51b7b33c.jpeg,Query
d8bf4968bc14454faa8aa4e90e7c1e25.png,Datenvorschau
51d1a66aa2054058a966cc4deed1e215.png,DTP
f79cc353a8124372aff0db6aaa8455c3.png,Data Source
124fa635ea2842b7835ed37f0c02d566.png,Datenvorschau
86bb655b0cb44c32825ad1f677fcc383.jpeg,ABAP Dictionary
c1f4aaba59e44bca9a59b69524a61e36.png,Query
560714e068cb427284d07bc954ebbc4e.png,Datenvorschau
c1589924422240868fa705b9f1c9421c.png,DTP
6ccceb302a204cc587cca8b80d1f78bc.png,ABAP Dictionary
eb9bafdff68745bbb5f8fa0e5887604b.png,Data Source
6b954076109e440aa80bf453f3df18cd.png,Query
a893c19efad8434bb00c2b9664897537.png,Data Source
1ac6a69bbdfe4cfda387df7de1629ad2.jpeg,Datenvorschau
5476b4301d0e422aa934a9df934e8d1c.png,Bewegungsdaten
e8dbada8a55e4f94a223570442c21c8a.png,Data Source
f1529073ee4b4ecea6f7434434cbb5f9.png,Datenvorschau
637439235c0c419e97faec8490f818fa.png,Data Flow Object
43403bb72d2a4d8585f3ec6e8966b93b.png,Query
cf73716f8089472c8341a7c9dcb42144.png,Excel
0470ab402b4d46bdaab23c6152b2c55b.png,Datenvorschau
e9102ce32ad8413ca121c6df938c4fbc.jpeg,Data Flow Object
9507df2ed0f143d4bbab5de1ff3bf4d5.jpeg,BW4Cockpit (Stammdaten)
4f9ffa1067204d6bbb3fbf800f9f43f0.png,Query
c9753d9bb80149788f1127926d32cd7b.png,Excel
e2de6022e8c348009b35261f8a6a1d15.jpeg,ABAP Dictionary
921492eaf7c74773acacd20fadf4b67f.png,Datenvorschau
cd53a2cac53246f2810d00fc83ee3f21.png,Query
11a7465f2f15488c80ebb83ffe0c0b2c.png,Transformationen
e2762a67cc9a4ef8b2a8b2f7e469f39f.jpeg,DTP
fedb988b406b43b4abdb6ba2e0cf55a7.png,Datenvorschau
bf483bd89c0249fdbafac5f47f01b990.png,Query
6ee1a300fef44bfface25c0e5434d51e.jpeg,ABAP Dictionary
68d66991227c4dea80803f0a71d559ce.png,Datenvorschau
4fb0b1fa7c004348aea0877c4cfd2776.png,Data Source
96a169c3b42448268df59afab257a6ea.jpeg,Data Source
e784ef19c85249d3a699c171f7874825.jpeg,Query
cefedfe1b2fe4642b2a84b6d008fb0bf.png,DTP
894adfaf70d84a8890e5e50b6acf461e.png,Data Source
7ebbb6dda17344459b5bd3f384176137.jpeg,ABAP Dictionary
f3560ec895b5461a87b095676dbf964e.png,Query
ca90c15718e44e85954e28d70f9e56f6.png,Data Flow Object
664436940d10428884834acbf00de277.png,Datenvorschau
987969a4ed9748cb9edeeef5e28f369b.png,ABAP Dictionary
b36478c0f9ce463ca95b1127b290daf9.png,Query
40adede229c9497c8912c00496d6b34c.jpeg,DTP
41849ee96cc3423cbe90a7a5f8a31512.png,DTP
75db3faf10a54ff095c6780ef442bf6a.jpeg,DTP
5a916fd6f4c64660966a5c9b310b817d.png,Query
c8130ee862794edaa45756d9020bbe14.png,DTP
9c5da97714874394863f720b16b66c4b.png,Data Source
0a8e7ea164a7483784aa68f0f6b573a6.png,Query
e9864d54039e4b59a37bf2ff9171c024.png,Excel
8b40364853234d13bde7b8cc2b25ed86.jpeg,Data Source
73653607b5d348018dafae106e16ccfd.png,DTP
412419738f134eaf85847c2aa562e321.png,Bewegungsdaten
f405c2bf0faa4a7493374b7f6e36f568.png,Data Source
4110d36117f242059f155f81490d71dd.png,Query
d4186f94fc5a4313b944d0d129150c98.jpeg,Query
17620164aa2e49edaedf4e0a0e75b90b.jpeg,Composite Provider
d297836dba3941bfb810f6709337b5d3.jpeg,ABAP Dictionary
f389d631468f4f8c8a26143a53892126.jpeg,ABAP Dictionary
b1c89e6dd2054eaebb6419ed65ccead1.png,Query
c4edd625396d4b2f965dd819fc252b4e.png,Data Mart
86eb10778f064f669298d114dea67250.png,Query
99dfb921acfb4a3bb1a4e43c87630271.png,Query
b61943915d0641d484d309dea24d7eb2.png,DTP
0b73b5e1e2134444999308feea6afa73.png,DTP
187e041f634747a181328cee5c788c33.jpeg,Query
1048ad1668ea4237836de90856c52980.jpeg,ABAP Dictionary
be43dc3cbec442fa9131980f1917db60.png,Query
8b77c3827e5a46cfabeed98a7dba6a26.jpeg,Query
7567977c1c4d48aab1ecb859b80df1a6.jpeg,Excel
0e0885fae4774ee1879e0c76cbc4d94c.jpeg,Data Flow Object
97539af847004b50b1aa8715dffd6b0b.png,Query
4fc136bf87f540b0bac78695457e6dee.jpeg,ABAP Dictionary
fc365648ed4342d89b2cff5d86de20e1.jpeg,ABAP Dictionary
5f69220091484a349230883900b57f1e.png,Datenvorschau
382ecea6dc374ad79ef5978894e2ab85.jpeg,Excel
9e752d63ed1e43a3a1030e242c567ed0.png,Bewegungsdaten
afa1a7ccaebc437eb0c0dd183561abdb.jpeg,Query
8ca6a93f226c45ffa69c9679a2b9f7be.png,Data Source
0618134fdf1644c4952f901071a4e736.jpeg,Data Mart
0e42df769ea0412891722a5686d0fb0d.png,Data Source
465ec5705fb84704a0a3f55d45322b0f.jpeg,Transformationen
568131f5df9a4c149eb3aa701bdacad2.png,BW4Cockpit (Stammdaten)
0365430944474e249359e70d45c42012.png,Query
cb77d68a840c40fdba5c848e13b612bc.png,Datenvorschau
0ec7b403efcb4906a963e7ebbf799c44.png,DTP
9e6d001437d64aa19658014fbe7952c5.png,Data Flow Object
a96729f1b5b7429db19f431aeed845f0.jpeg,Datenvorschau
5a8fc0e166d7446990df4b80c2a9debb.jpeg,Datenvorschau
2f230b7696ce4ce08f0766e483842c39.png,Query
df666cae5ec0491bab6d346d45b2a85c.png,Query
cc39797280194aec9abc68a835b7e745.jpeg,Query
b3501ac800504930a431703115d6db29.png,Datenvorschau
a6cd3f9564624893bbb6661973954d7d.png,DTP
3c28ff529cf342c4a171a9d3435a7332.png,Datenvorschau
b94496c6a36040d180f60c06c7dd2e46.png,Datenvorschau
cfe2f908eece4f929f912a4e7c294d60.jpeg,Composite Provider
466ada175c854a8a9b4456a2099fe922.jpeg,Datenvorschau
8cdcc548470b427596236e24d68dff8a.jpeg,Datenvorschau
b778431f619b478cb947282d09b3e92d.jpeg,Datenvorschau
954f1d3859824a4bad9f1016123e830e.png,Datenvorschau
15f7900cd3d04ca4b3b056761e7f959b.png,Datenvorschau
d0a996bbaf4444deb0004226ba8c4931.png,Datenvorschau
90680e5fc5034de8884e53718bc8f3b2.png,Query
8d731f4604b54211b7b890dca42dfb4c.png,Data Flow Object
6b30182c6cec40299b84d7c8196271bf.jpeg,Bewegungsdaten
42289cf240fb49ceaaba8e2d2c481731.png,Query
8de39a501c554e34bdf66fe9d4ba5938.png,Excel
d289b2d3d43f480390ef1d371dad44ea.png,Query
016eeb8aba964d9ea7b429608ff83174.png,Query
064e27fe351246b69692476b241ffb41.png,DTP
a3849b3ba1ca483d97d5c716343bbb56.jpeg,Query
f7cba42791824b48b2137852fb3c77b8.png,Query
d5146a6c0715486ca9dfd1438cf793e2.png,ABAP Dictionary
51283429fdec4ac8b8c601a855ba7ea3.png,Data Source
c3c5016345c1403f9c1eabf5c8b60f61.png,Query
81575825838e4a29b297448a4392149e.png,Query
533b7602808c443fab1e08bc7e52a28a.jpeg,Datenvorschau
58da74a466aa4b61998b59ec34da1609.png,Data Source
03aa4f8c406b4f36ae3a89a1a784d984.png,Datenvorschau
9f8bb8927926489ea7db53b887f67529.png,Datenvorschau
5276587be942414aa7a5d921811509cc.jpeg,ABAP Dictionary
3579e317ce21404cbef2d3d5583c9415.png,DTP
84e62114faac444a939ede086530fe8c.jpeg,Data Mart
8682ccab42fe4effa0fe8472e22f0bc4.png,Data Source
71f753414d70461b86545cff3c3b1166.png,Data Flow Object
297626a8a8e948b2903b6767d867a2ae.png,ABAP Dictionary
b53a23c2e8a64b0d811e97d3067c068c.png,DTP
fe68f0e827ce4791ab0ab0cf880919fc.png,Data Source
01ff1d56dd934bd596f9de8b894c03ba.png,DTP
70753b4a325848b7bec01b9d4ad4082c.png,Data Source
bb2a1c0b09994d39810596fc90959b54.png,Query
9206fed0813049a58e0351098203e8d3.png,Query
ad5f8687cb0e4871aecf53191e5b30f6.png,Query
6c3141acae75400f862adcb4ba82f088.png,Query
ee873af32e6745efafa786250edf53e4.png,Datenvorschau
a8d63fe78e174dc1b084dc5ff4dba307.png,Data Source
25ba6d0a3fe24c25abcf1e4d521d2e4e.png,Query
64ae329fc950457e9aa4c1218921e720.jpeg,Composite Provider
44ed7bc64d654571a89985d18ad4faf3.png,Datenvorschau
793eebb40687409fa19761e7859e6650.png,ABAP Dictionary
